,Time,Headlines,sia_compound,sia_negative,sia_neutral,sia_positive,fb_positive,fb_negative,fb_neutral
3055,2020-02-25,Starbucks worker says he was fired for union organizing and 'to create fear',-0.6908,0.36,0.529,0.111,0.01046188548207283,0.9509190917015076,0.0386190265417099
3056,2020-02-25,Bullring owner Hammerson slashes dividend as portfolio dives in value,0.1531,0.148,0.656,0.197,0.00958312675356865,0.9673715829849243,0.02304522879421711
3057,2020-02-25,JP Morgan to withdraw support for some fossil fuels,0.6408,0.0,0.572,0.428,0.01615106500685215,0.8954576849937439,0.08839131146669388
3058,2020-02-25,Leadership skills come in black too – even if most 'inclusive' boards can't see it,0.0,0.0,1.0,0.0,0.15665683150291443,0.02034934237599373,0.822993814945221
3059,2020-02-25,Apple may be forced to disclose censorship requests from China,-0.4588,0.25,0.75,0.0,0.011233155615627766,0.8423051834106445,0.14646171033382416
3060,2020-02-25,Accountants urged to help firms worldwide combat climate crisis,-0.5859,0.428,0.395,0.178,0.44436386227607727,0.035888928920030594,0.5197471380233765
3061,2020-02-25,Farmers pile pressure on UK government over chlorinated chicken,-0.296,0.216,0.784,0.0,0.014926178380846977,0.9071165919303894,0.07795721292495728
3062,2020-02-25,England north-south divide set to grow with smaller towns worst hit,-0.6249,0.291,0.709,0.0,0.9121500253677368,0.027844736352562904,0.06000518426299095
3063,2020-02-25,UK lags behind in €124bn European low-carbon investment table,-0.3612,0.238,0.762,0.0,0.029413282871246338,0.9173830151557922,0.05320366472005844
3064,2020-02-25,Digital bank Revolut becomes UK's most valuable fintech startup,0.5256,0.0,0.702,0.298,0.6782301068305969,0.01012748945504427,0.3116424083709717
3065,2020-02-25,"Nils Pratley on finance  


  EasyJet's tumble marks the moment when investors collided with reality",0.0,0.0,1.0,0.0,0.07531024515628815,0.22985370457172394,0.6948360204696655
3066,2020-02-25,Oil and gas industry rewards US lawmakers who oppose environmental protections – study,0.4767,0.0,0.78,0.22,0.6368247866630554,0.09889684617519379,0.2642782926559448
3067,2020-02-25,US hedge fund calls for Prudential breakup as it takes near-$2bn stake,0.0,0.0,1.0,0.0,0.23275072872638702,0.04241432249546051,0.7248349189758301
3068,2020-02-25,Touts who made millions from reselling tickets are jailed,-0.5106,0.381,0.619,0.0,0.07502520084381104,0.05423203483223915,0.8707427978515625
3069,2020-02-25,Stocks fall as coronavirus fears hit global markets,-0.4215,0.286,0.714,0.0,0.011620565317571163,0.952368438243866,0.03601093590259552
3070,2020-02-25,Greenpeace faces hefty fine after admitting defying court order,0.2023,0.0,0.816,0.184,0.04164367914199829,0.9207009077072144,0.03765543922781944
3071,2020-02-25,Business live  Wall Street plummets as coronavirus spreads in Europe – as it happened,0.0,0.0,1.0,0.0,0.009668827056884766,0.9626885652542114,0.027642548084259033
3072,2020-02-25,New chancellor will not want to be 'creature of No 10' – David Gauke,-0.3447,0.237,0.763,0.0,0.05357317253947258,0.1893528252840042,0.7570739388465881
3073,2020-02-25,Shortcuts  ‘I think it's about £6’: do you know the cost of a first-class stamp?,0.0,0.0,1.0,0.0,0.033403459936380386,0.050940509885549545,0.9156560301780701
3074,2020-02-25,Canadian mining giant withdraws plans for C$20bn tar sands project,0.0,0.0,1.0,0.0,0.009778442792594433,0.934201180934906,0.05602039396762848
3075,2020-02-25,Lost in translation: when film-makers hit the language barrier,-0.4215,0.352,0.648,0.0,0.02834734320640564,0.2503909468650818,0.721261739730835
3076,2020-02-25,How Britain became a nation of stockpilers: 'It just feels like something is going to give',0.3612,0.0,0.848,0.152,0.12657922506332397,0.029687555506825447,0.8437331914901733
3077,2020-02-25,Tell us: how has coronavirus affected small businesses in the UK?,-0.1531,0.138,0.862,0.0,0.023031314834952354,0.7512364983558655,0.22573214769363403
3078,2020-02-25,Primark owner says coronavirus threatens clothing supplies,-0.3818,0.302,0.698,0.0,0.012341966852545738,0.9337651133537292,0.0538928285241127
3079,2020-02-25,Estate agents Countrywide and LSL in talks over £470m merger,0.0,0.0,1.0,0.0,0.04177510738372803,0.059722285717725754,0.8985025882720947
3080,2020-02-24,Philip Morris drew up plan for £1bn tobacco transition fund,0.0,0.0,1.0,0.0,0.16901062428951263,0.008932024240493774,0.8220573663711548
3081,2020-02-24,Deaths of homeless people sleeping in bins prompt calls for action,0.0,0.0,1.0,0.0,0.026125149801373482,0.8853468298912048,0.08852802962064743
3082,2020-02-24,"UK public spending to top £1tn a year, thinktank forecasts",0.2023,0.0,0.816,0.184,0.9314036965370178,0.014651121571660042,0.05394519492983818
3083,2020-02-24,Tesco launches range of plasters to match different skin tones,0.0,0.0,1.0,0.0,0.23246274888515472,0.009006192907691002,0.7585309743881226
3084,2020-02-24,Economic impact of coronavirus outbreak deepens,0.0,0.0,1.0,0.0,0.03573250770568848,0.8604503870010376,0.1038171723484993
3085,2020-02-24,"Maritime mission: women can captain superyachts, says new campaign",0.0,0.0,1.0,0.0,0.12917795777320862,0.009883667342364788,0.8609383702278137
3086,2020-02-24,Brief letters  Oranges are not the only fruit,0.0,0.0,1.0,0.0,0.04627611115574837,0.028712481260299683,0.9250113368034363
3087,2020-02-24,G20 sounds alarm over climate emergency despite US objections,-0.6124,0.417,0.583,0.0,0.04861270263791084,0.8359609246253967,0.11542638391256332
3088,2020-02-24,Bank of England under pressure over board member's oil links,-0.296,0.196,0.804,0.0,0.02797970362007618,0.9134325385093689,0.05858779326081276
3089,2020-02-24,"This tax season, don't let your business provide a payday for hackers",0.0,0.0,1.0,0.0,0.043165288865566254,0.16840128600597382,0.7884333729743958
3090,2020-02-24,"Economics viewpoint  


  Believe the hype – budget 2020 is very important",0.2716,0.0,0.811,0.189,0.6281148195266724,0.013240636326372623,0.3586444854736328
3091,2020-02-24,"Business leader  


  The world is at least $10tn in debt, so why can we still borrow so easily?",0.1571,0.116,0.74,0.144,0.050530821084976196,0.24679197371006012,0.7026772499084473
3092,2020-02-24,Thomas Piketty: Why France’s ‘rock star economist’ still wants to squeeze the rich,0.5574,0.0,0.769,0.231,0.11362284421920776,0.15204675495624542,0.734330415725708
3093,2020-02-24,'America's Dairyland': Wisconsin's farmers see bleak future,0.0,0.0,1.0,0.0,0.015939343720674515,0.9332435727119446,0.050817135721445084
3094,2020-02-24,China encourages citizens to return to work as coronavirus hits economy,0.4404,0.0,0.775,0.225,0.09057881683111191,0.1955438256263733,0.7138773798942566
3095,2020-02-24,"William Keegan's in my view  


  When No 10 moves in to No 11, the result can be chaos",-0.7964,0.351,0.649,0.0,0.04480665549635887,0.02761467546224594,0.9275786876678467
3096,2020-02-24,"Die another day: however ugly the figures, Aston has survived again",-0.5994,0.389,0.432,0.178,0.6005458235740662,0.061734896153211594,0.33771929144859314
3097,2020-02-24,Observer special report  What’s the catch? British fishermen’s hopes and fears for Brexit deal,0.4019,0.145,0.57,0.285,0.03248941898345947,0.10613703727722168,0.8613736033439636
3098,2020-02-24,'There's no demographic': founder of men's make-up brand War Paint declares victory,-0.7269,0.379,0.621,0.0,0.06041925400495529,0.02220217138528824,0.9173786044120789
3099,2020-02-24,"Public service, private contracts: how Serco was wired into our future",0.0,0.0,1.0,0.0,0.04563520848751068,0.017097558826208115,0.9372671842575073
3100,2020-02-22,Cliffhanger for small investors who poured money into Yorkshire mine,0.0,0.0,1.0,0.0,0.05237344652414322,0.09225302934646606,0.8553735017776489
3101,2020-02-22,"With every flood, public anger over the climate crisis is surging",-0.8316,0.464,0.536,0.0,0.022540293633937836,0.8374747633934021,0.13998496532440186
3102,2020-02-22,"TikTok viral stars could make up to $1m per post, say researchers",0.0,0.0,1.0,0.0,0.24454496800899506,0.009106088429689407,0.7463489770889282
3103,2020-02-22,Federal prosecutors investigating if Boeing misled FAA over 737 Max,0.0,0.0,1.0,0.0,0.02624557353556156,0.841855525970459,0.1318989098072052
3104,2020-02-22,From batteries to shutters: Australian firms eye potential coronavirus shortages,-0.1531,0.151,0.849,0.0,0.06245497241616249,0.14518210291862488,0.7923628687858582
3105,2020-02-22,Branson unveils first cruise ship as he shrugs off coronavirus fears,-0.4215,0.219,0.781,0.0,0.2009836584329605,0.029211273416876793,0.7698050737380981
3106,2020-02-22,JP Morgan economists warn climate crisis is threat to human race,-0.7482,0.483,0.38,0.137,0.03559780865907669,0.7755783200263977,0.18882378935813904
3107,2020-02-22,Rio Tinto appoints three women as non-executive directors,0.0,0.0,1.0,0.0,0.0257277712225914,0.053673774003982544,0.9205984473228455
3108,2020-02-22,Business live  UK factory output hits 10-month high – as it happened,0.0,0.0,1.0,0.0,0.7809224724769592,0.13986288011074066,0.07921470701694489
3109,2020-02-22,Hammerson offloads nine UK retail parks for £455m,0.0,0.0,1.0,0.0,0.049132078886032104,0.03177369385957718,0.9190942049026489
3110,2020-02-22,Royal Mail to raise price of stamps to offset losses,-0.4019,0.231,0.769,0.0,0.8733071684837341,0.011974181048572063,0.11471860110759735
3111,2020-02-22,Pre-budget boost for new chancellor despite borrowing rise,0.4019,0.0,0.722,0.278,0.9107833504676819,0.03477906063199043,0.05443764850497246
3112,2020-02-22,Music industry fears bands will be unable to tour UK without visas,-0.4215,0.203,0.797,0.0,0.009522737935185432,0.954557478427887,0.035919852554798126
3113,2020-02-22,World's oldest art under threat from cement mining in Indonesia,-0.5267,0.274,0.726,0.0,0.013273149728775024,0.9292333126068115,0.057493556290864944
3114,2020-02-22,China car sales tumble by 92% as coronavirus weighs on industry,0.0,0.0,1.0,0.0,0.009020335972309113,0.9730750918388367,0.01790452003479004
3115,2020-02-22,Coronavirus: air travel demand 'will fall for first time in 11 years',-0.128,0.12,0.88,0.0,0.008257182314991951,0.9731816649436951,0.01856119930744171
3116,2020-02-22,"Project Syndicate economists  


  Donald Trump isn't safe yet, but the economy is working well for him",0.2375,0.093,0.763,0.144,0.6533826589584351,0.023324530571699142,0.3232927620410919
3117,2020-02-22,Government to extend dormant accounts scheme to insurance,0.1779,0.0,0.805,0.195,0.09841123223304749,0.013505691662430763,0.8880831003189087
3118,2020-02-22,Steelmaking could return to Redcar within three years,0.0,0.0,1.0,0.0,0.09729423373937607,0.010797464288771152,0.8919082880020142
3119,2020-02-22,"Barclays using 'Big Brother' tactics to spy on staff, says TUC",0.0,0.0,1.0,0.0,0.024944579228758812,0.600176215171814,0.37487921118736267
3120,2020-02-20,Les Wexner sells control of Victoria's Secret amid declining sales,0.0,0.0,1.0,0.0,0.015076017007231712,0.9448481202125549,0.04007590189576149
3121,2020-02-20,From mansions to pensions: how will the budget affect taxes?,0.0,0.0,1.0,0.0,0.026730626821517944,0.09522674232721329,0.8780426383018494
3122,2020-02-20,Morgan Stanley to buy online brokerage E-Trade for $13bn,0.0,0.0,1.0,0.0,0.0864657387137413,0.013197492808103561,0.9003368020057678
3123,2020-02-20,Business live  Retail sales rebound after worst year on record – as it happened,-0.6249,0.255,0.745,0.0,0.7749802470207214,0.19141089916229248,0.033608824014663696
3124,2020-02-20,Stormzy receives first Greggs ‘black card’ handing him free pastries for life,0.5106,0.0,0.769,0.231,0.19759060442447662,0.01758291944861412,0.7848264575004578
3125,2020-02-20,"Viewpoint column  


  Conservative majority sent us on a shopping spree? Pull the other one",0.0,0.0,1.0,0.0,0.0759037658572197,0.15171118080615997,0.7723850011825562
3126,2020-02-20,Laura Ashley to raid archives as home furnishing sales plunge,0.0,0.0,1.0,0.0,0.03275895118713379,0.20274759829044342,0.764493465423584
3127,2020-02-20,Animals farmed  Meat company faces heat over ‘cattle laundering’ in Amazon supply chain,0.1779,0.0,0.876,0.124,0.016092605888843536,0.9577665328979492,0.026140881702303886
3128,2020-02-20,Storm Dennis damage could cost insurance companies £225m,-0.4939,0.314,0.686,0.0,0.021556753665208817,0.8259085416793823,0.15253472328186035
3129,2020-02-20,Amazon Prime Video outpaces Netflix growth after Premier League debut,0.5106,0.0,0.65,0.35,0.7151857614517212,0.024629591032862663,0.26018473505973816
3130,2020-02-20,Coronavirus takes heavy toll on airlines and shipping firms,0.0,0.0,1.0,0.0,0.014339042827486992,0.8787608742713928,0.10690011829137802
3131,2020-02-20,China's coronavirus outbreak leaves foreign nationals in limbo,0.0,0.0,1.0,0.0,0.010259537026286125,0.9425020217895508,0.047238387167453766
3132,2020-02-20,Audit firms face review by watchdog over climate risk exposure,-0.2732,0.189,0.811,0.0,0.012617509812116623,0.8779357671737671,0.10944671183824539
3133,2020-02-20,UK retail sales rebound as shoppers snap up clothing and footwear,0.0,0.0,1.0,0.0,0.6873177289962769,0.28566494584083557,0.027017293497920036
3134,2020-02-20,Employers can’t forbid romance in the workplace – but they can protect workers,0.6187,0.101,0.55,0.349,0.033692605793476105,0.14441372454166412,0.8218936324119568
3135,2020-02-20,‘It’s personally insulting’: 17 chefs on the customer antics that most enrage them,-0.5984,0.245,0.755,0.0,0.03855268657207489,0.7684429287910461,0.19300442934036255
3136,2020-02-20,Lloyds bank boss takes 28% pay cut after annual profits fall,0.1027,0.243,0.556,0.201,0.01580522023141384,0.9527373909950256,0.0314573310315609
3137,2020-02-20,"Project Syndicate economists  


  Climate crisis to AI: why firms and governments must change mindset",-0.6249,0.24,0.76,0.0,0.0658617913722992,0.029037561267614365,0.9051007032394409
3138,2020-02-20,"Firms making billions from ‘highly hazardous’ pesticides, analysis finds",0.0,0.0,1.0,0.0,0.07836093753576279,0.03875669091939926,0.8828823566436768
3139,2020-02-20,NSW government drops forestry privatisation plan after bushfires devastate plantation,-0.6249,0.313,0.687,0.0,0.01324040163308382,0.9356359839439392,0.05112366005778313
3140,2020-02-19,"The upside  Citizens' wellbeing should be part of G20's priorities, says report",0.0,0.0,1.0,0.0,0.17786435782909393,0.011384135112166405,0.8107514977455139
3141,2020-02-19,UK inflation hits six-month high as petrol and energy prices rise,0.2732,0.0,0.826,0.174,0.8431392312049866,0.11872433125972748,0.038136452436447144
3142,2020-02-19,Laura Ashley agrees emergency funding deal with Wells Fargo,0.0516,0.21,0.484,0.306,0.8228150606155396,0.055681005120277405,0.12150399386882782
3143,2020-02-19,Coronavirus live  Two people die in Iran as cruise ship Britons face Wirral quarantine - as it happened,-0.5994,0.196,0.804,0.0,0.02040920965373516,0.7944020628929138,0.18518872559070587
3144,2020-02-19,Axminster Carpets falls into administration with loss of 80 jobs,-0.3182,0.204,0.796,0.0,0.00694196717813611,0.9627876281738281,0.030270423740148544
3145,2020-02-19,One in 10 new homes in England built on land with high flood risk,-0.2732,0.139,0.861,0.0,0.07823538035154343,0.041250281035900116,0.8805143237113953
3146,2020-02-19,Coronavirus 'could cost global economy $1.1tn in lost income',-0.3182,0.223,0.777,0.0,0.011761561967432499,0.9598363637924194,0.028401972725987434
3147,2020-02-19,"Viewpoint column  


  Incoming BoE boss will have time to settle in despite inflation jump",0.0,0.0,1.0,0.0,0.6818008422851562,0.016689199954271317,0.3015100061893463
3148,2020-02-19,Oil and gas firms 'have had far worse climate impact than thought',-0.4767,0.22,0.78,0.0,0.014194060117006302,0.9482495188713074,0.037556376308202744
3149,2020-02-19,Germans divided over plans for Tesla electric car factory,0.0,0.0,1.0,0.0,0.022370457649230957,0.7586027383804321,0.21902680397033691
3150,2020-02-19,Watchdog attacks Tories for 'neglecting industrial strategy',-0.6808,0.528,0.472,0.0,0.009376908652484417,0.9558857679367065,0.034737300127744675
3151,2020-02-19,Business live  UK inflation jumps to six-month high of 1.8% – as it happened,0.0,0.0,1.0,0.0,0.8004501461982727,0.1512603461742401,0.04828943312168121
3152,2020-02-19,Hedge fund criticises 'unjust' takeover bid for Sirius Minerals,-0.3182,0.223,0.777,0.0,0.013054785318672657,0.9299237728118896,0.05702142417430878
3153,2020-02-19,House prices rise in every region of UK for first time in two years,0.0,0.0,1.0,0.0,0.7275206446647644,0.1549648642539978,0.11751444637775421
3154,2020-02-19,Boeing 737 Max: debris found in fuel tanks of grounded planes,0.0,0.0,1.0,0.0,0.010077747516334057,0.9484807848930359,0.04144151136279106
3155,2020-02-19,"Immigration: firms will need to train more UK workers, says Priti Patel",0.0,0.0,1.0,0.0,0.7377540469169617,0.06933806836605072,0.19290791451931
3156,2020-02-19,Kshama Sawant wants to tax Amazon so people can afford to live in Seattle. Can she pull it off?,0.1779,0.0,0.914,0.086,0.0815739780664444,0.04995812475681305,0.8684679269790649
3157,2020-02-19,"Book of the day  Capital and Ideology by Thomas Piketty review – if inequality is illegitimate, why not reduce it?",0.0,0.0,1.0,0.0,0.04640187695622444,0.07726872712373734,0.8763294219970703
3158,2020-02-19,"Project Syndicate economists  


  The white swan harbingers of global economic crisis are already here",-0.6249,0.24,0.76,0.0,0.1278444528579712,0.15682353079319,0.7153319716453552
3159,2020-02-19,"UK cash economy close to collapse, campaigners tell chancellor",-0.4939,0.286,0.714,0.0,0.01291686575859785,0.9552841186523438,0.03179901838302612
3160,2020-02-18,New immigration rules: where will UK find its drivers and pickers?,0.0,0.0,1.0,0.0,0.03508992865681648,0.03434641659259796,0.9305636882781982
3161,2020-02-18,UK to close door to non-English speakers and unskilled workers,0.0,0.0,1.0,0.0,0.05449740216135979,0.17128285765647888,0.774219810962677
3162,2020-02-18,The new UK immigration rules tell employers to suck it up,-0.4404,0.225,0.775,0.0,0.02537338249385357,0.5342918038368225,0.4403347969055176
3163,2020-02-18,Coming soon: £150m Hollywood-style film studios to Reading,0.0,0.0,1.0,0.0,0.10424019396305084,0.014180801808834076,0.8815790414810181
3164,2020-02-18,Coal giant Glencore says its carbon emissions will fall 30% by 2035,0.0,0.0,1.0,0.0,0.09646984934806824,0.8382173180580139,0.06531286984682083
3165,2020-02-18,"UK climbs ranking of tax havens, campaign group warns",-0.1027,0.149,0.851,0.0,0.45264238119125366,0.09167727828025818,0.45568037033081055
3166,2020-02-18,Asda's Christmas sales slide as shoppers rein in spending,0.0,0.0,1.0,0.0,0.009361929260194302,0.9677249789237976,0.022913038730621338
3167,2020-02-18,Business live  Apple shares drop after coronavirus warning; Jaguar Land Rover faces parts shortage – business live,-0.5106,0.314,0.58,0.106,0.010184524580836296,0.9623672366142273,0.02744814194738865
3168,2020-02-18,Coronavirus live  Japan to trial HIV antiretroviral drugs on Covid-19 patients – as it happened,0.0,0.0,1.0,0.0,0.3034859597682953,0.012265201658010483,0.6842488050460815
3169,2020-02-18,"UK car factories running out of parts due to coronavirus, warns Jaguar",-0.1027,0.113,0.887,0.0,0.007792387157678604,0.9621689915657043,0.030038604512810707
3170,2020-02-18,Dior and Fendi to pay record rents for space in Milan's Galleria mall,-0.1027,0.104,0.896,0.0,0.6399012804031372,0.08128229528665543,0.27881643176078796
3171,2020-02-18,Shortcuts  How to save Laura Ashley: relaunch all its beautiful vintage dresses,0.7964,0.0,0.585,0.415,0.08701188862323761,0.01548832282423973,0.8974997401237488
3172,2020-02-18,"HSBC to cut 35,000 jobs worldwide as profits plunge",0.2023,0.175,0.583,0.242,0.012219221331179142,0.9682438373565674,0.019536951556801796
3173,2020-02-18,"Economics viewpoint  


  Apple is the best bellwether for the coronavirus fallout",0.6369,0.0,0.704,0.296,0.5842877626419067,0.00904133077710867,0.4066708981990814
3174,2020-02-18,The Society interview  John Burton: ‘I was a horrible person. Now I help lads who used to be like me’,0.1779,0.148,0.633,0.219,0.049392588436603546,0.13816913962364197,0.8124382495880127
3175,2020-02-18,Average UK wages top pre-financial crisis levels,-0.5106,0.376,0.459,0.165,0.08025197684764862,0.3981932997703552,0.5215546488761902
3176,2020-02-18,New chancellor Rishi Sunak sticks to 11 March budget date,0.0,0.0,1.0,0.0,0.09898484498262405,0.14132088422775269,0.7596942782402039
3177,2020-02-18,West Midlands canals to help heat hospitals in renewable energy drive,0.5859,0.0,0.652,0.348,0.27467817068099976,0.009504863992333412,0.7158170342445374
3178,2020-02-18,BT ready to break with tradition to chase Netflix generation,0.3612,0.0,0.783,0.217,0.11998151987791061,0.018481988459825516,0.8615365028381348
3179,2020-02-18,Concerns over safety at Amazon warehouses as accident reports rise,0.1027,0.212,0.479,0.308,0.014108634553849697,0.9503478407859802,0.03554357588291168
3180,2020-02-17,Holden is now a symbol of an increasingly precarious economy for workers,0.0,0.0,1.0,0.0,0.056511130183935165,0.7752327919006348,0.16825610399246216
3181,2020-02-17,Weatherwatch  Weatherwatch: The downs and ups of plane contrails,0.0,0.0,1.0,0.0,0.022894224151968956,0.08500831574201584,0.8920974135398865
3182,2020-02-17,"Japan's economy heading for recession, and Germany wobbles",-0.4215,0.286,0.714,0.0,0.009235559031367302,0.9564854502677917,0.0342789888381958
3183,2020-02-17,Searching for a way to defeat Trump,-0.4588,0.375,0.625,0.0,0.08063796162605286,0.058203939348459244,0.8611580729484558
3184,2020-02-17,"Viewpoint column  


  For all the brave words, Jupiter's move is essentially defensive",0.5423,0.0,0.69,0.31,0.06331691890954971,0.021330775693058968,0.9153522849082947
3185,2020-02-17,Business live  Japan's economy on brink of recession; Cathay's profits warning - as it happened,-0.3182,0.272,0.576,0.152,0.1179075688123703,0.8249656558036804,0.05712675303220749
3186,2020-02-17,An Irish Sea bridge would be just another Boris Johnson folly,0.0,0.0,1.0,0.0,0.03614749014377594,0.0419614277780056,0.9218910932540894
3187,2020-02-17,Moneybarn to pay £33m in fines and compensation,-0.1027,0.167,0.833,0.0,0.01490951981395483,0.937246561050415,0.047843899577856064
3188,2020-02-17,Jupiter agrees £370m deal to buy Merian Global Investors,0.2023,0.0,0.816,0.184,0.6809206008911133,0.010013709776103497,0.30906572937965393
3189,2020-02-17,UK consumer confidence at highest level since 2009,0.5106,0.0,0.68,0.32,0.905525803565979,0.03856193646788597,0.05591224506497383
3190,2020-02-17,Cathay Pacific issues profit warning after coronavirus hits service,0.128,0.195,0.569,0.236,0.04941553622484207,0.9047725796699524,0.045811835676431656
3191,2020-02-17,Laura Ashley owner in crisis talks to secure emergency funding,-0.6486,0.416,0.435,0.149,0.056160345673561096,0.8114070296287537,0.1324326992034912
3192,2020-02-17,"UK housing boom leads to £2,500 jump in asking prices",0.0,0.0,1.0,0.0,0.14887496829032898,0.7922502756118774,0.058874841779470444
3193,2020-02-17,Companies paid record $1.43tn in dividends in 2019,0.0,0.0,1.0,0.0,0.09888584166765213,0.025538375601172447,0.8755757808685303
3194,2020-02-17,JD Wetherspoon to serve only Fairtrade sugar in pubs,0.0,0.0,1.0,0.0,0.09611193835735321,0.009929880499839783,0.8939582109451294
3195,2020-02-17,Environmental investigations  Australian government granted BHP repeated approval to increase carbon emissions,0.7506,0.0,0.549,0.451,0.8175194263458252,0.013902786187827587,0.16857771575450897
3196,2020-02-17,The Guardian view on apprenticeships: failing the young,-0.5106,0.32,0.68,0.0,0.0592169389128685,0.5875476598739624,0.3532353937625885
3197,2020-02-17,Church group criticises US plan to rein in smaller shareholders,-0.3182,0.204,0.796,0.0,0.020582914352416992,0.8892179131507874,0.09019909799098969
3198,2020-02-17,Outgoing Bank of England head to face questions over audio leak,-0.0516,0.176,0.662,0.162,0.03428107500076294,0.5831961035728455,0.382522851228714
3199,2020-02-17,McDonnell warns UK faces decade of disappointment under Tories,-0.5719,0.402,0.598,0.0,0.061702851206064224,0.89799964427948,0.04029754921793938
3200,2020-02-16,Scottish Power launches 100% green energy tariff,0.2732,0.0,0.741,0.259,0.1490916758775711,0.007621394470334053,0.84328693151474
3201,2020-02-16,Brexit: Britain and EU 'will rip each other apart' in trade talks,0.0,0.0,1.0,0.0,0.03157595917582512,0.8435893058776855,0.12483468651771545
3202,2020-02-16,"Economics viewpoint  


  Boris Johnson is determined to break all the iron rules of politics",0.34,0.0,0.844,0.156,0.15377388894557953,0.10382460802793503,0.7424014806747437
3203,2020-02-16,Take the time to talk to your employees – or they may not stick around,0.0,0.0,1.0,0.0,0.03845034912228584,0.2503660321235657,0.7111835479736328
3204,2020-02-16,"Business leader  


  As they split from John Lewis, Ocado’s bosses are never knowingly underpaid",0.0,0.0,1.0,0.0,0.037936750799417496,0.16513024270534515,0.7969330549240112
3205,2020-02-16,Sir Menzies Campbell backs Briton's bid to avoid extradition to US,-0.34,0.274,0.726,0.0,0.19122852385044098,0.2288535088300705,0.5799179077148438
3206,2020-02-16,"Dark Towers review: Deutsche Bank, Donald Trump and a must-read mystery",0.0,0.0,1.0,0.0,0.07803022116422653,0.020382113754749298,0.9015876650810242
3207,2020-02-16,Observer business agenda  Rishi Sunak must stretch the rules to splash cash in the regions,0.0,0.0,1.0,0.0,0.07042858004570007,0.024346403777599335,0.9052250385284424
3208,2020-02-16,The older poor are not so easily convinced to be socialist,-0.7981,0.504,0.496,0.0,0.060202084481716156,0.12646575272083282,0.813332200050354
3209,2020-02-16,‘Black swan’ coronavirus casts its shadow over the global economy,0.0,0.0,1.0,0.0,0.02630692720413208,0.7088568210601807,0.26483625173568726
3210,2020-02-16,The upside  The milkman gets an eco-makeover as refill service knocks on door,0.0,0.0,1.0,0.0,0.16668038070201874,0.018078632652759552,0.8152409791946411
3211,2020-02-16,New chancellor Rishi Sunak challenged over hedge fund past,-0.1027,0.149,0.851,0.0,0.0393962636590004,0.828132152557373,0.13247151672840118
3212,2020-02-16,British Gas scraps rise in minimum meter top-ups after public outcry,-0.5106,0.248,0.752,0.0,0.7237244844436646,0.24227333068847656,0.034002214670181274
3213,2020-02-16,German economy flatlines after spending and exports slowdown,0.0,0.0,1.0,0.0,0.01860043965280056,0.9597482085227966,0.021651340648531914
3214,2020-02-16,WH Smith moves Telegraph titles to magazine section,0.0,0.0,1.0,0.0,0.028247786685824394,0.043998878449201584,0.9277532696723938
3215,2020-02-16,There's a huge fight over reclining your airline seat. Is capitalism to blame?,-0.4019,0.307,0.552,0.141,0.01672612689435482,0.7874347567558289,0.19583910703659058
3216,2020-02-16,Storm Ciara expected to cost up to £200m in insurance claims,0.0,0.0,1.0,0.0,0.4907612204551697,0.018647482618689537,0.4905913472175598
3217,2020-02-16,Shake it off! Taylor Swift label Universal Music plans stock market flotation,0.1007,0.123,0.725,0.152,0.022575045004487038,0.26445895433425903,0.7129659652709961
3218,2020-02-16,Delta announces $1bn plan to be first carbon neutral airline,0.0,0.0,1.0,0.0,0.5033100247383118,0.0103758554905653,0.4863140881061554
3219,2020-02-16,"PM's Treasury power grab doomed to fail, warn former insiders",-0.8074,0.538,0.355,0.107,0.033737149089574814,0.8221365809440613,0.1441262811422348
3220,2020-02-14,Business live  German economy stagnates as eurozone growth hits seven-year low - business live,0.128,0.134,0.701,0.166,0.016978954896330833,0.9593173861503601,0.023703670129179955
3221,2020-02-14,Caped crusader: who is the real target of Natalie Portman's reply to Rose McGowan?,0.0,0.0,1.0,0.0,0.029721181839704514,0.10506095737218857,0.8652178645133972
3222,2020-02-14,"Tesco stopped rivals opening nearby stores, watchdog finds",-0.2263,0.213,0.787,0.0,0.23271271586418152,0.18052850663661957,0.5867587327957153
3223,2020-02-14,Thames Water steps back from regulator revolt,0.0,0.0,1.0,0.0,0.04540048912167549,0.7569886445999146,0.19761088490486145
3224,2020-02-14,RBS will change name to NatWest as Alison Rose begins overhaul,0.0,0.0,1.0,0.0,0.035224467515945435,0.016117604449391365,0.9486578702926636
3225,2020-02-14,EU spending tens of millions of euros a year to promote meat eating,0.3818,0.0,0.809,0.191,0.200516477227211,0.011355814523994923,0.7881276607513428
3226,2020-02-14,"Money talks  


  The French and the Irish are fighting pension age rises – will the British?",-0.3612,0.152,0.848,0.0,0.11951027810573578,0.15025438368320465,0.7302352786064148
3227,2020-02-14,Beware oil execs in environmentalists’ clothing – BP could derail real change,-0.296,0.18,0.82,0.0,0.05541034787893295,0.6974905133247375,0.2470991611480713
3228,2020-02-14,The Americans forced into bankruptcy to pay for prescriptions,-0.5267,0.386,0.614,0.0,0.02299967035651207,0.8757954835891724,0.10120487213134766
3229,2020-02-14,"Mobile, broadband and pay-TV customers could save £1bn on bills",0.4939,0.0,0.738,0.262,0.12953241169452667,0.01460346020758152,0.8558641672134399
